contributors,truncated,text,in_reply_to_status_id,id,favorite_count,source,retweeted,coordinates,entities,in_reply_to_screen_name,id_str,retweet_count,in_reply_to_user_id,favorited,user,geo,in_reply_to_user_id_str,possibly_sensitive,lang,created_at,filter_level,in_reply_to_status_id_str,place,metadata,extended_entities
,False,@Independent why does one feel that this may have something to so with freedom of speech - http://t.co/Uhe5VimATk,552785375161499649,552788073340489728,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 16973333, 'indices': [0, 12], 'id_str': '16973333', 'screen_name': 'Independent', 'name': 'The Independent'}], 'hashtags': [], 'urls': [{'url': 'http://t.co/Uhe5VimATk', 'indices': [91, 113], 'expanded_url': 'http://www.independent.co.uk/voices/comment/its-charlie-hebdos-right-to-draw-muhammad-but-they-missed-the-opportunity-to-do-something-profound-8435693.html', 'display_url': 'independent.co.uk/voices/comment…'}]}",Independent,552788073340489728,0,16973333,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1610238266, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/529654745003065344/FssE6Ece_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 528, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '1610238266', 'profile_background_color': 'C0DEED', 'listed_count': 12, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 5618, 'description': ""Cheshire - (Bournemouth) tolerance, atheist, education, continues improvement & social nudging'' - Reform Act 1832 - Kölla Alaff - magno cachinno - Gooner -IG"", 'friends_count': 568, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/529654745003065344/FssE6Ece_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1610238266/1421438493', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Brewstermonk', 'lang': 'en-gb', 'profile_background_tile': False, 'favourites_count': 8217, 'screen_name': 'Brewstermonk1', 'notifications': False, 'url': None, 'created_at': 'Sun Jul 21 10:22:43 +0000 2013', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,16973333,False,en,Wed Jan 07 11:25:21 +0000 2015,,552785375161499649,,,
,False,BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo http://t.co/5F1DOwzoCQ,,552785375161499649,5,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,"{'symbols': [], 'user_mentions': [], 'hashtags': [], 'urls': [{'url': 'http://t.co/5F1DOwzoCQ', 'indices': [77, 99], 'expanded_url': 'http://ind.pn/1zTnIN8', 'display_url': 'ind.pn/1zTnIN8'}]}",,552785375161499649,128,,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 16973333, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/378800000119288704/4ac964c83462c88837dc1e735aa1a45e.png', 'verified': True, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/583628771972018176/ztJn926g_normal.png', 'profile_sidebar_fill_color': 'FFFFFF', 'entities': {'url': {'urls': [{'url': 'http://t.co/GsqzXf7Q10', 'indices': [0, 22], 'expanded_url': 'http://www.independent.co.uk', 'display_url': 'independent.co.uk'}]}, 'description': {'urls': [{'url': 'http://t.co/WQAUQYNJfd', 'indices': [126, 148], 'expanded_url': 'http://ind.pn/Wdlm9a', 'display_url': 'ind.pn/Wdlm9a'}]}}, 'followers_count': 972167, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '16973333', 'profile_background_color': 'EBEBEB', 'listed_count': 11772, 'is_translation_enabled': True, 'utc_offset': 0, 'statuses_count': 123899, 'description': 'News, comment and features from The Independent. Also follow: @IndyVoices, \r\n@IndyPolitics, @IndyWorld and our journalists at http://t.co/WQAUQYNJfd', 'friends_count': 1763, 'location': 'London, United Kingdom', 'profile_link_color': 'FC051A', 'profile_image_url': 'http://pbs.twimg.com/profile_images/583628771972018176/ztJn926g_normal.png', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/378800000119288704/4ac964c83462c88837dc1e735aa1a45e.png', 'name': 'The Independent', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 39, 'screen_name': 'Independent', 'notifications': False, 'url': 'http://t.co/GsqzXf7Q10', 'created_at': 'Sun Oct 26 00:00:29 +0000 2008', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,,False,en,Wed Jan 07 11:14:38 +0000 2015,,,,,
,False,@cnni 11 Killed now,552791196247269378,552791516360765440,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552791516360765440,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 223382695, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1759740896/fofoca_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/KKAcaEB0xT', 'indices': [0, 22], 'expanded_url': 'http://withoutborders.com', 'display_url': 'withoutborders.com'}]}, 'description': {'urls': []}}, 'followers_count': 1981, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '223382695', 'profile_background_color': 'C0DEED', 'listed_count': 30, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 56346, 'description': ""*Time flies, you can't, they fly too fast.*"", 'friends_count': 2110, 'location': 'Paris/Rio de Janeiro', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/1759740896/fofoca_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Beatrice S.', 'lang': 'fr', 'profile_background_tile': False, 'favourites_count': 941, 'screen_name': 'calipette', 'notifications': False, 'url': 'http://t.co/KKAcaEB0xT', 'created_at': 'Mon Dec 06 06:52:58 +0000 2010', 'contributors_enabled': False, 'time_zone': 'Paris', 'protected': False, 'default_profile': False, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:39:02 +0000 2015,,552791196247269378,"{'full_name': 'Paris, Ile-de-France', 'url': 'https://api.twitter.com/1.1/geo/id/09f6a7707f18e0b1.json', 'country': 'France', 'place_type': 'city', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[2.2241006, 48.8155214], [2.4699053, 48.8155214], [2.4699053, 48.9021461], [2.2241006, 48.9021461]]]}, 'contained_within': [], 'country_code': 'FR', 'attributes': {}, 'id': '09f6a7707f18e0b1', 'name': 'Paris'}",,
,False,@cnni 11 died,552791196247269378,552791567401238529,1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552791567401238529,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2406682561, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/448972868152348672/NlH8vqKf.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/499625415615315969/lfLc1ovh_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 70, 'profile_sidebar_border_color': '000000', 'id_str': '2406682561', 'profile_background_color': 'C0DEED', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 2938, 'description': '', 'friends_count': 50, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/499625415615315969/lfLc1ovh_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2406682561/1395571517', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/448972868152348672/NlH8vqKf.jpeg', 'name': 'Disgustipated', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 6, 'screen_name': '_Disgustipated', 'notifications': False, 'url': None, 'created_at': 'Sun Mar 23 10:35:42 +0000 2014', 'contributors_enabled': False, 'time_zone': 'Budapest', 'protected': False, 'default_profile': False, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:39:14 +0000 2015,,552791196247269378,,,
,False,@cnni How could this happen?  France has pretty restrictive gun laws.,552791196247269378,552791830476386306,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552791830476386306,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 538601381, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/479418029399224320/K-MLGV98_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 3671, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '538601381', 'profile_background_color': 'C0DEED', 'listed_count': 62, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 12167, 'description': 'Virtue is the business of the universe. - Emerson', 'friends_count': 4033, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/479418029399224320/K-MLGV98_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/538601381/1395372598', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Bart Simmons', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 550, 'screen_name': 'SimmonsBart', 'notifications': False, 'url': None, 'created_at': 'Wed Mar 28 00:46:32 +0000 2012', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:40:17 +0000 2015,,552791196247269378,,,
,False,@cnni oh my gosh,552791196247269378,552792023078825984,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552792023078825984,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 468588961, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/538355329117851648/3LfxlIz9.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/588961215986020353/vT2RRxaw_normal.jpg', 'profile_sidebar_fill_color': 'FFFFFF', 'entities': {'description': {'urls': []}}, 'followers_count': 8783, 'profile_sidebar_border_color': '000000', 'id_str': '468588961', 'profile_background_color': 'B2DFDA', 'listed_count': 11, 'is_translation_enabled': False, 'utc_offset': -18000, 'statuses_count': 56234, 'description': '#Iwillfollowyouback', 'friends_count': 9400, 'location': 'America', 'profile_link_color': '3B94D9', 'profile_image_url': 'http://pbs.twimg.com/profile_images/588961215986020353/vT2RRxaw_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/468588961/1417188853', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/538355329117851648/3LfxlIz9.jpeg', 'name': 'Steven', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 417713, 'screen_name': 'psychonemesisx', 'notifications': False, 'url': None, 'created_at': 'Thu Jan 19 18:05:16 +0000 2012', 'contributors_enabled': False, 'time_zone': 'Eastern Time (US & Canada)', 'protected': False, 'default_profile': False, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:41:03 +0000 2015,,552791196247269378,,,
,False,@cnni prayers being sent,552791196247269378,552792048173334528,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552792048173334528,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1935743647, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/587576600646017024/ZBDkf72x_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'url': {'urls': [{'url': 'http://t.co/B28wx6uKnB', 'indices': [0, 22], 'expanded_url': 'http://youtu.be/E1n0Ek8md-s', 'display_url': 'youtu.be/E1n0Ek8md-s'}]}, 'description': {'urls': []}}, 'followers_count': 115, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '1935743647', 'profile_background_color': 'C0DEED', 'listed_count': 2, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 4625, 'description': 'The Best Rapper In Jersey just did it again ⬇⬇⬇', 'friends_count': 200, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/587576600646017024/ZBDkf72x_normal.jpg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1935743647/1393799380', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Nicole', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 5298, 'screen_name': 'Sh8knKnotSterd', 'notifications': False, 'url': 'http://t.co/B28wx6uKnB', 'created_at': 'Fri Oct 04 22:52:45 +0000 2013', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:41:09 +0000 2015,,552791196247269378,,,
,False,@cnni 11 killed,552791196247269378,552792055122886656,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552792055122886656,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2952261055, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/555360123585961984/w67O0P2e_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 7, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2952261055', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 4, 'description': '', 'friends_count': 67, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/555360123585961984/w67O0P2e_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2952261055/1419952508', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Touch borrywat', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 1, 'screen_name': 'touchchhlobg', 'notifications': False, 'url': None, 'created_at': 'Tue Dec 30 15:11:54 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:41:10 +0000 2015,,552791196247269378,,,
,False,@cnni,552791196247269378,552792212056993792,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552792212056993792,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2881719169, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/527342302499336194/617ReliR_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 9, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2881719169', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 4, 'description': '', 'friends_count': 26, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/527342302499336194/617ReliR_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2881719169/1414651160', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Abdulkarim Arkani', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 0, 'screen_name': 'abdulkarimark', 'notifications': False, 'url': None, 'created_at': 'Wed Oct 29 06:08:52 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,und,Wed Jan 07 11:41:48 +0000 2015,,552791196247269378,,,
,False,@cnni Omg...what is the world turning into. ..,552791196247269378,552792555944153088,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,552792555944153088,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': True, 'id': 1243916652, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 3, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '1243916652', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 11, 'description': '', 'friends_count': 54, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_6_normal.png', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Barikisu Mohammed', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 17, 'screen_name': 'barikisumhammed', 'notifications': False, 'url': None, 'created_at': 'Tue Mar 05 14:58:40 +0000 2013', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,en,Wed Jan 07 11:43:10 +0000 2015,,552791196247269378,,,
